No;EXPEDIENTE;CODIGO OSINERGMIN;REGISTRO;RUC;RAZON SOCIAL;DIRECCION OPERATIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO DE ESTABLECIMIENTO;TANQUE 1;TANQUE 2;TANQUE 3;TANQUE 4;TANQUE 5;TANQUE 6;TANQUE 7;TANQUE 8;TANQUE 9;TANQUE 10;CAP.TOTAL CL (gln);FEC. EMISION;TÉRMINO DE VIGENCIA;REPRESENTANTE;GLP EN CILINDROS (kg)
2652;202000188221;16772;16772-050-070121;10090614644;VICENTE LEDESMA CARDENAS;ESQUINA AV. A CON CALLE 1, MZ. B. LOTES 12, 13 Y 14;LIMA;LIMA;ATE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50 ;C1:1500:GASOHOL 90 PLUS ;C1:500:GASOHOL 95 PLUS ;;;;;;;;5000;7/01/2021;INDEFINIDO;VICENTE LEDESMA CARDENAS;0
2653;202100259551;105222;105222-050-090122;10200357600;RAMON MAYTA HECTOR JUSTO ;PREDIO JUAN BOSCO SECTOR DE HUIPOCA ALTURA DEL KM 149 DE LA CARRETERA FEDERICO BASADRE;UCAYALI;PADRE ABAD;HUIPOCA;ESTACIONES DE SERVICIOS;C1:9250:DIESEL B5 ;C1:9250:DIESEL B5 ;C1:4625:GASOLINA 90 C2:4625:GASOLINA 90 ;C1:9250:GASOLINA 90 ;;;;;;;37000;9/01/2022;INDEFINIDO;RAMON MAYTA HECTOR JUSTO ;0
2654;201900074431;142381;142381-050-090519;20535192961;ESTACION Y SERVICIOS GENERALES VERA S.A.C.;NUEVA CARRETERA PANAMERICANA SUR KM. 210, SECTOR CAMACHO;ICA;PISCO;SAN CLEMENTE;ESTACIONES DE SERVICIOS;C1:10000:Diesel B5 S-50 ;C1:6000:GASOHOL 90 PLUS C2:2000:GASOHOL 95 PLUS C3:2000:GASOHOL 98 PLUS ;;;;;;;;;20000;9/05/2019;INDEFINIDO;YLDAURO VICTOR VERA NUÑEZ;0
2655;201600109860;19838;19838-050-050816;20542134926;ESTACIONES DE SERVICIO ORTIZ S.A.C.;CARRETERA HUARAZ - PATIVILCA N° 2541 (HUARAZ- TACLLAN) ;ANCASH;HUARAZ;HUARAZ;ESTACIONES DE SERVICIOS;C1:8000:DIESEL B5 ;C1:8000:DIESEL B5 ;C1:8000:DIESEL B5 ;C1:8000:GASOHOL 95 PLUS ;C1:8000:GASOHOL 90 PLUS ;C1:8000:GASOHOL 97 PLUS ;C1:8000:SIN PRODUCTO ;;;;56000;5/08/2016;INDEFINIDO;ELIZABETH DEL ROCIO ORTIZ RODRIGUEZ;0
2656;202200152806;164177;164177-050-030922;10020097456;LERMA MAMANI SERAFIN;CARRETERA TARACO A CAPACHICA KM 17+200;PUNO;HUANCANE;PUSI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50 ;C1:2500:GASOHOL 84 PLUS ;C1:2500:GASOHOL 90 PLUS ;;;;;;;;10000;3/09/2022;INDEFINIDO;LERMA MAMANI SERAFIN;0
2657;201900123341;145538;145538-050-310719;20493935802;CORPORACION PETROAMAZONAS S.R.L;CALLE INDEPENDENCIA ESQUINA CON CALLE 3 DE OCTUBRE MZ. V1, LOTE 10;LORETO;MAYNAS;PUNCHANA;ESTACIONES DE SERVICIOS;C1:2500:DIESEL B5 C2:2500:GASOLINA 84 ;C1:2500:GASOLINA 90 C2:2500:GASOLINA 95 ;;;;;;;;;10000;31/07/2019;INDEFINIDO;RICARDO VILLALOBOS VEGA;720
2658;201800184210;16593;16593-050-061118;20272858480;SERVICENTRO RIGO S S.R.L.;AV. TENIENTE PALACIOS N° 220;AREQUIPA;AREQUIPA;MIRAFLORES;ESTACIONES DE SERVICIOS;C1:3900:GASOHOL 97 PLUS ;C1:3900:GASOHOL 90 PLUS ;C1:3900:GASOHOL 95 PLUS ;C1:3900:Diesel B5 S-50 ;C1:2600:SIN PRODUCTO ;;;;;;18200;6/11/2018;INDEFINIDO;CARLOS ZEVALLOS SANCHEZ ;0
2659;201600109868;21152;21152-050-050816;20542134926;ESTACIONES DE SERVICIO ORTIZ S.A.C.;CARRETERA HUARAZ - CARAZ KM. 215.5;ANCASH;HUARAZ;JANGAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8000:GASOHOL 90 PLUS ;C1:8000:SIN PRODUCTO ;C1:8000:DIESEL B5,Diesel B5 S-50 ;C1:8000:DIESEL B5,Diesel B5 S-50 ;C1:8000:GASOHOL 98 PLUS ;C1:8000:GASOHOL 90 PLUS ;C1:8000:GASOHOL 95 PLUS ;;;;48000;5/08/2016;INDEFINIDO;MARCO AUGUSTO ORTIZ RODRIGUEZ;0
2660;202300100877;8306;8306-050-180523;10428107824;YULY LIZBETH URDAY COPARA;AA.HH. EL PROGRESO 48 MANZANA G ZONA 1, LOTES 7 Y 8 - KM 48 PANAMERICANA SUR;AREQUIPA;AREQUIPA;LA JOYA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:Diesel B5 S-50 ;C1:3000:Diesel B5 S-50 ;C1:1000:GASOHOL REGULAR ;C1:1000:SIN PRODUCTO ;;;;;;;11000;18/05/2023;INDEFINIDO;YULY LIZBETH URDAY COPARA;0
2661;202000056323;18356;18356-050-140520;20398568088;ESTACIÓN DE SERVICIOS PROGRESO S.R.L.;AV. PROGRESO N° 1336 - 1338;PIURA;PIURA;CASTILLA;ESTACIONES DE SERVICIOS;C1:6000:GASOHOL 84 PLUS ;C1:2500:GASOHOL 90 PLUS ;C1:5500:GASOHOL 90 PLUS ;C1:5300:Diesel B5 S-50 ;;;;;;;19300;14/05/2020;INDEFINIDO;SEGUNDO VICTOR TRONCOS NUÑEZ;0
2662;202000188229;133467;133467-050-181220;20602821278;X TRAM S.A.C.;AV. JOSE CARLOS MARIATEGUI ESQUINA CON CALLE 26 DE MAYO;LORETO;REQUENA;REQUENA;ESTACIONES DE SERVICIOS;C1:5800:GASOLINA 84 ;C1:5900:DIESEL B5 ;C1:5900:GASOLINA 90 ;;;;;;;;17600;18/12/2020;INDEFINIDO;ROSEMBER RAMOS PEREIRA;240
2663;1640528;9622;0055-EESS-15-2001;20503840121;REPSOL COMERCIAL S.A.C.;AV. PASEO PARODI 220;LIMA;LIMA;SAN ISIDRO;ESTACIONES DE SERVICIOS;C1:8000:DIESEL 2 ;C1:8000:GASOLINA 95 ;C1:8000:GASOLINA 90 ;C1:8000:GASOLINA 98 ;;;;;;;32000;13/10/2006;INDEFINIDO;VALLES BENAVENTE, TANI MARIE;0
2664;202000056317;144226;144226-050-140520;10410859250;VICTOR OCAMPO GARRO;PARCELA EL ROLLO S/N, CARRETERA LEIMEBAMBA - CELENDIN;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;ESTACIONES DE SERVICIOS;C1:2000:Diesel B5 S-50 C2:1500:GASOLINA 90 ;;;;;;;;;;3500;14/05/2020;INDEFINIDO;VICTOR OCAMPO GARRO;0
2665;201600140599;95112;95112-050-241016;20498469591;INVERSIONES KM & H S.A.C.;AV. PRINCIPAL S/N (ANTIGUA CARRETERA A CERRO VERDE), SECTOR PAMPAS NUEVAS ;AREQUIPA;AREQUIPA;UCHUMAYO;ESTACIONES DE SERVICIOS;C1:5177:Diesel B5 S-50 ;C1:2578:Diesel B5 S-50 ;C1:3894:GASOHOL 90 PLUS ;C1:2578:GASOHOL 95 PLUS ;;;;;;;14227;24/10/2016;INDEFINIDO;AQUILINO BENEDICTO KCANA QUISPE;0
2666;201900165756;35251;35251-050-111019;20109980855;GRIFO DENNIS S.A.C.;AV. DEFENSORES DEL MORRO (ANTES HUAYLAS) N° 2671. MZ. Z-1, LTS. 1, 2, 3, 4 Y 5. URB. SANTA LEONOR;LIMA;LIMA;CHORRILLOS;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50 ;C1:8000:GASOHOL 95 PLUS ;C1:8000:Diesel B5 S-50 ;C1:8000:Diesel B5 S-50 ;C1:8000:SIN PRODUCTO ;C1:4000:GASOHOL 90 PLUS C2:4000:GASOHOL 98 PLUS ;;;;;48000;11/10/2019;INDEFINIDO;ALFONSO JAVIER MARCELINO VELASQUEZ REINOSO;0
2667;1434740;8428;8428-050-2010;10024119217;DAYNE GRACIELA ANDÍA QUISPE;AV. PROLONGACION ILO S/N. CARRETERA DESAGUADERO-MAZOCRUZ;PUNO;CHUCUITO;DESAGUADERO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3500:GASOLINA 84 ;C1:3500:DIESEL B2 ;;;;;;;;;7000;9/11/2010;INDEFINIDO;DAYNE GRACIELA ANDÍA QUISPE;0
2668;201900000806;140616;140616-050-080119;20564200531;ESTACIÓN DE SERVICIOS ATLANTICO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;CARRETERA ASFALTADA CUSCO-ABANCAY KM 952-SECTOR CHURUPUCYO;CUSCO;ANTA;CACHIMAYO;ESTACIONES DE SERVICIOS;C1:9300:Diesel B5 S-50 ;C1:5350:GASOHOL 95 PLUS ;C1:5350:GASOHOL 90 PLUS ;;;;;;;;20000;8/01/2019;INDEFINIDO;MANUEL EXALTACION YANQUIRIMACHI GARCIA ;0
2669;201600133466;7387;7387-050-200916;20405281997;DISTRIBUCIONES AREQUIPA S.A.C;AV. INDEPENDENCIA Nº 552;AREQUIPA;AREQUIPA;AREQUIPA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2400:SIN PRODUCTO ;C1:2400:Diesel B5 S-50 ;C1:2400:GASOHOL 95 PLUS ;C1:3500:GASOHOL 84 PLUS ;C1:4200:GASOHOL 90 PLUS ;C1:3500:Diesel B5 S-50 ;;;;;18400;20/09/2016;INDEFINIDO;MAGNO ALBERTO SALAS MONTIEL;0
2670;201800009680;7027;7027-050-290118;20491354322;AC SERVICENTRO AEDO S.A.C. ;AUTOPISTA SAN VICENTE - IMPERIAL (AV. MARISCAL BENAVIDES);LIMA;CAÑETE;SAN VICENTE DE CAÑETE;ESTACIONES DE SERVICIOS;C1:6000:GASOHOL 95 PLUS ;C1:4000:Diesel B5 S-50 ;C1:6000:Diesel B5 S-50 ;C1:6000:GASOHOL 90 PLUS ;C1:6000:GASOHOL 95 PLUS ;;;;;;28000;29/01/2018;INDEFINIDO;GINA AEDO COPARA;0
2671;202200134616;160295;160295-050-040822;20609296187;MULTISERVICIOS SAUÑE E.I.R.L.;INTERSECCION DE LA AV. SESQUICENTENARIO CON AV. PARHUAS;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:10000:Diesel B5 S-50 ;C1:5000:GASOHOL 90 PLUS ;C1:5000:GASOHOL 95 PLUS ;;;;;;;;20000;4/08/2022;INDEFINIDO;SAUÑE ATAUJE PAULINO;0
2672;202200191506;39907;39907-050-171122;10744663241;ALBERTH NAHUM TINEO JUZCAMAYTA;AV. 9 DE DICIEMBRE S/N CARRETERA A HUATATAS;AYACUCHO;HUAMANGA;AYACUCHO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:Diesel B5 S-50 ;C1:2000:GASOHOL 95 PLUS C2:2000:GASOHOL 90 PLUS ;;;;;;;;;10000;17/11/2022;INDEFINIDO;ALBERTH NAHUM TINEO JUZCAMAYTA;0
2673;202100259039;21637;21637-050-231121;20494496071;GRIFO TATE S.R.L.;MZA. R LOTE. 1 CAS. CALDERONES (A 2 CUADRAS DE LA IGLESIA DE TATE);ICA;ICA;TATE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:GASOLINA 84 ;C1:2000:GASOLINA 90 ;C1:2000:GASOLINA 95 ;C1:4000:Diesel B5 S-50 ;;;;;;;10000;23/11/2021;INDEFINIDO;JOSE NAPOLEON HERNANDEZ MENDOZA;0
2674;201000001521;21446;0003-EMIX-15-2009;20101312519;LIMA BANDA S.A.C.;AV. CARLOS IZAGUIRRE N° 220 ESQUINA CON CALLE NAPO;LIMA;LIMA;INDEPENDENCIA;ESTACIONES DE SERVICIOS;C1:8000:DIESEL B2 ;C1:4000:GASOLINA 97 ;C1:4000:GASOLINA 90 ;C1:8000:GASOLINA 84 ;C1:8000:DIESEL B2 ;C1:8000:DIESEL B2 ;;;;;40000;10/02/2009;INDEFINIDO;LÓPEZ COLOMA, CESAR AUGUSTO;0
2675;202200203744;165280;165280-050-231122;20604210438;SERVICENTRO KINTO SOCIEDAD ANÓNIMA CERRADA;SECTOR DE ILLIHUANI PAMPA (CARRETERA INTEGRACION KANA);CUSCO;CANAS;YANAOCA;ESTACIONES DE SERVICIOS;C1:6153:Diesel B5 S-50 ;C1:6153:GASOHOL 90 PLUS ;;;;;;;;;12306;23/11/2022;INDEFINIDO;CCUITO MAMANI EUFEMIA;0
2676;201900099135;135804;135804-050-210619;20434836922;MULTISERVICIOS SUAREZ & M S.A.C.;VIA CHAMACA - CUSCO;CUSCO;CHUMBIVILCAS;CHAMACA;ESTACIONES DE SERVICIOS;C1:7020:Diesel B5 S-50 ;C1:2620:GASOHOL 90 PLUS ;C1:1630:GASOHOL 90 PLUS ;;;;;;;;11270;21/06/2019;INDEFINIDO;JULIAN SUAREZ PERALTA;240
2677;202200046287;8803;8803-050-050422;20328635667;GRIFO ALTO DE AMADOS S.R.L.;AV. HIPOLITO SANCHEZ TRUJILLO S/N - ALTO DE AMADOS;AREQUIPA;AREQUIPA;SACHACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50 ;C1:4000:GASOHOL 95 PLUS ;C1:4000:GASOHOL 90 PLUS ;;;;;;;;12000;5/04/2022;INDEFINIDO;FELIX CESAR CALDERÓN NUÑEZ;0
2678;202200020003;161144;161144-050-170222;20607372170;PETROL PARMEX EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;VIA NACIONAL S/N SECTOR LOS HUÉRFANOS;JUNIN;SATIPO;PANGOA;ESTACIONES DE SERVICIOS;C1:2000:GASOHOL 84 PLUS C2:6000:GASOHOL 90 PLUS ;C1:2000:GASOHOL 97 PLUS C2:6000:Diesel B5 S-50 ;;;;;;;;;16000;17/02/2022;INDEFINIDO;PARIONA LANASCA JOSE LUIS;0
2679;202100040677;7458;7458-050-130621;20518662075;INVERSIONES REJU E.I.R.L.;KM. 8.185, PISTA HUARAL - VARIANTE PASAMAYO;LIMA;HUARAL;HUARAL;ESTACIONES DE SERVICIOS;C1:1800:GASOHOL 90 PLUS ;C1:1300:Diesel B5 S-50 ;C1:5400:Diesel B5 S-50 ;C1:6600:GASOHOL 97 PLUS ;C1:5400:GASOHOL 95 PLUS ;;;;;;20500;13/06/2021;INDEFINIDO;RENE SEVERO POZO ATAHUAMAN ;0
2680;202200007596;127928;127928-050-090222;20608198912;YUCARI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA.;CARRETERA CENTRAL KM 26.5 - MATAHUASI;JUNIN;CONCEPCION;MATAHUASI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6600:Diesel B5 S-50 ;C1:2000:GASOHOL 95 PLUS C2:2000:GASOHOL 90 PLUS ;;;;;;;;;10600;9/02/2022;INDEFINIDO;HUACCHO RAYMUNDO CESAR LEANDRO;180
2681;201900203909;34671;34671-050-111219;20160598388;GRIFO SANTA ROSA S.A.;AV. BAUZATE Y MEZA N° 800, ESQUINA JR. MENDOZA MERINO;LIMA;LIMA;LA VICTORIA;ESTACIONES DE SERVICIOS;C1:4000:GASOHOL 95 PLUS ;C1:4000:GASOHOL 90 PLUS ;C1:2000:Diesel B5 S-50 ;C1:2000:SIN PRODUCTO ;C1:3000:Diesel B5 S-50 ;;;;;;15000;11/12/2019;INDEFINIDO;PERCY ALEJANDRO HARTLEY SOTOMAYOR;0
2682;202000096896;8516;8516-050-050820;20223489819;GRIFO TAPIA E.I.R.L.;AV. MANCO CAPAC Nº 240;CUSCO;CUSCO;SAN JERONIMO;ESTACIONES DE SERVICIOS;C1:5000:Diesel B5 S-50 ;C1:3000:Diesel B5 S-50 ;C1:4617:Diesel B5 S-50 ;C1:4617:GASOHOL 90 PLUS ;C1:3028:GASOHOL 95 PLUS C2:1514:GASOHOL 98 PLUS ;;;;;;21776;5/08/2020;INDEFINIDO;MELQUIADES TAPIA CONDORI;0
2683;202200049219;161989;161989-050-120522;20608640941;FULLPETROL ENERGY E.I.R.L.;CENTRO POBLADO QUICAPATA MZ. A3, LOTE 2;AYACUCHO;HUAMANGA;CARMEN ALTO;ESTACIONES DE SERVICIOS;C1:6528:Diesel B5 S-50 ;C1:4025:GASOHOL 90 PLUS C2:2502:GASOHOL 95 PLUS ;;;;;;;;;13055;12/05/2022;INDEFINIDO;FREDDY ANDREE DE LA CRUZ PALOMINO;0
2684;202200275609;160540;160540-050-050123;20601741106;SERVICENTRO Y MULTISERVICIOS LUCHIN E.I.R.L.;PREDIO EL RECUERDO CENTRO POBLADO DE PALMA REAL MZ. N LOTE 3;CUSCO;LA CONVENCION;ECHARATE;ESTACIONES DE SERVICIOS;C1:6990:Diesel B5 S-50 ;C1:3975:GASOHOL 90 PLUS C2:2955:GASOHOL 84 PLUS ;;;;;;;;;13920;5/01/2023;5/01/2024;LUCHO VIVANCO SAIRE;0
2685;201800175417;37439;37439-050-241018;20603032552;MULTISERVICIOS LENFANG S.A.C. ;AV. LOS PRÓCERES MZ H, LOTE 1A APV. COMPRADORES DE TERRENOS - CAMPOY;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8000:Diesel B5 S-50 ;C1:1000:GASOHOL 90 PLUS ;;;;;;;;;9000;24/10/2018;INDEFINIDO;LEONCIO BAUTISTA CURIHUAMAN;0
2686;202000056402;91569;91569-050-170520;10008357272;MARIA TELLO RUIZ;CARRETERA FERNANDO BELAUNDE TERRY KM. 533 + 700 C.P.M. PACAYZAPA;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3990:Diesel B5 S-50 ;C1:2100:GASOLINA 90 C2:1100:GASOLINA 84 ;;;;;;;;;7190;17/05/2020;INDEFINIDO;MARIA TELLO RUIZ;0
2687;202300031637;40067;40067-050-290423;20409473459;ESTACIÓN DE SERVICIOS EL GIRASOL EIRL;PANAMERICANA NORTE NRO. 1267 PJ PUEBLO NUEVO;TUMBES;TUMBES;TUMBES;ESTACIONES DE SERVICIOS;C1:9000:GASOHOL 84 PLUS ;C1:9000:Diesel B5 S-50 ;C1:1800:GASOHOL 90 PLUS ;C1:1800:GASOHOL 95 PLUS ;C1:2000:SIN PRODUCTO ;C1:3000:Diesel B5 S-50 ;C1:3000:GASOHOL 84 PLUS ;C1:3000:GASOHOL 90 PLUS ;C1:1500:GASOHOL 95 PLUS C2:1500:GASOHOL 95 PLUS ;C1:5000:Diesel B5 S-50 ;40600;29/04/2023;INDEFINIDO;MIRNA MARGARITA FIETAS NEGGLI;480
2688;201700171607;132344;132344-050-191017;20602419208;ESTASER G & S S.A.C.;CARRETERA CAJAMARCA – COMBAYO KM 8.2 SECTOR LA RINCONADA DE OTUZCO;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3040:Diesel B5 S-50 C2:1078:GASOHOL 90 PLUS ;;;;;;;;;;4118;19/10/2017;INDEFINIDO;GILMER SALAZAR CERQUIN;0
2689;201900205143;102076;102076-050-151219;20528229477;CORPORACION VASQUEZ E HIJOS S.A.C.;AV. LA MARINA N° 1814;LORETO;MAYNAS;PUNCHANA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1100:GASOLINA 90 C2:2200:GASOLINA 84 C3:2200:DIESEL B5 ;;;;;;;;;;5500;15/12/2019;INDEFINIDO;CINDY MILUSKA VASQUEZ QUESADA;720
2690;201900078651;9660;9660-050-210519;20493421876;NEGOCIACIONES JESSMARA E.I.R.L.;JR. YAVARI 1572, ESQUINA CON PASAJE LAS CASTAÑAS;LORETO;MAYNAS;IQUITOS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOLINA 84 ;C1:3000:GASOLINA 84 ;C1:1500:DIESEL B5 ;C1:1500:GASOLINA 90 ;;;;;;;9000;21/05/2019;INDEFINIDO;JESSICA MARIBEL RAMIREZ ARCE;320
2691;202000113822;42500;42500-050-010920;20537353041;CONSORCIO MARISSA S.A.C.;CARRETERA PANAMERICANA NORTE KM. 513 SECTOR LOS PINOS-HUACA LARGA;LA LIBERTAD;VIRU;VIRU;ESTACIONES DE SERVICIOS;C1:5004:Diesel B5 S-50 ;C1:2502:GASOHOL 90 PLUS ;C1:2502:Diesel B5 S-50 ;C1:2502:Diesel B5 S-50 ;C1:2502:GASOHOL 95 PLUS ;;;;;;15012;1/09/2020;INDEFINIDO;ORLANDO ANDRES RAMOS CORCUERA;0
2692;201700065449;18502;18502-050-020517;20601637805;GRIFOS ERIC E.I.R.L. ;PROLONGACION AV. MANCO CAPAC S/N ;CUSCO;CUSCO;SAN JERONIMO;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50 ;C1:8000:Diesel B5 S-50 ;C1:6000:GASOHOL 90 PLUS ;C1:2000:SIN PRODUCTO ;;;;;;;24000;2/05/2017;INDEFINIDO;CIRILA VARGAS CARDENAS;0
2693;202100031599;120879;120879-050-200421;20602224181;CAIDIESEL S & R S.A.C.;CARRETERA A BAMBAMARCA KM 199+480, KM 199+580 - SECTOR SAN RAFAEL;CAJAMARCA;HUALGAYOC;BAMBAMARCA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3610:Diesel B5 S-50 ;C1:2471:GASOHOL 95 PLUS ;C1:2868:GASOHOL 90 PLUS ;;;;;;;;8949;19/04/2021;INDEFINIDO;ELI CARUAJULCA IDROGO ;720
2694;202200184108;16673;16673-050-051022;20455866007;MULTISERVICIOS FRANDAB EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;CALLE DEÁN VALDIVIA S/N Y CALLE LIBERTAD N° 1312;AREQUIPA;ISLAY;COCACHACRA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2400:GASOHOL 90 PLUS ;C1:3600:Diesel B5 S-50 ;C1:3600:GASOHOL 95 PLUS ;;;;;;;;9600;5/10/2022;INDEFINIDO;FRANCISCO MAXIMO DAVILA BUSTAMANTE;0
2695;201700164622;132197;132197-050-231017;20602175490;MULTISERVICIOS G & M S.R.L.;CARRETERA A CAJAMARCA KM. 1.5 SECTOR PAMPAS DE JESUS;LA LIBERTAD;PACASMAYO;GUADALUPE;ESTACIONES DE SERVICIOS;C1:0:DIESEL B5,Diesel B5 S-50 ;C2:0:DIESEL B5,Diesel B5 S-50 ;C1:1200:GASOHOL 95 PLUS C2:1000:GASOHOL 90 PLUS C3:1400:GASOHOL 84 PLUS ;;;;;;;;15600;23/10/2017;INDEFINIDO;JOSE ANTONIO GALLARDO VILLAVICENCIO;0
2696;201900106471;116270;116270-050-030719;10024189886;NANCY CARITA QUISPE ;AV. INDEPENDENCIA N° 1051 URB. AEROPUERTO - SALIDA A CUSCO;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8000:Diesel B5 S-50 ;C1:6000:GASOHOL 84 PLUS ;C1:5000:GASOHOL 90 PLUS ;C1:8000:Diesel B5 S-50 ;C1:4000:GASOHOL 84 PLUS ;C1:4000:GASOHOL 90 PLUS ;C1:3000:GASOHOL 95 PLUS ;;;;38000;3/07/2019;INDEFINIDO;NANCY CARITA QUISPE ;0
2697;201000001504;16710;0028-GRIF-21-2001;10062932886;CHOQUE CONDORI GERARDO MERCEDES;KM. 1.5 CARRETERA PUCARA - JULIACA;PUNO;LAMPA;PUCARA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3200:Diesel B5 S-50 ;C1:2200:GASOHOL 84 PLUS ;;;;;;;;;5400;15/08/2001;INDEFINIDO;CHOQUE CONDORI, GERARDO MERCEDES;0
2698;201900189906;147829;147829-050-271119;10081467353;VELASQUEZ MOZOMBITE CONSUELO;JR. RIVAS ARAOS ESQ. CALLE RIOJA MZ. 32 LOTE 1C ;UCAYALI;ATALAYA;RAYMONDI;ESTACIONES DE SERVICIOS;C1:6000:DIESEL B5 ;C1:6000:DIESEL B5 ;C1:6000:GASOLINA 90 ;C1:6000:GASOLINA 90 ;;;;;;;24000;27/11/2019;INDEFINIDO;VELASQUEZ MOZOMBITE CONSUELO;0
2699;201000001506;21325;0012-EESS-14-2001;20396030803;ESTACION DE SERVICIO SAN FRANCISCO S.R.L.;AV. MARIANO CORNEJO Nº 600;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;ESTACIONES DE SERVICIOS;C1:2500:GASOLINA 90 ;C1:1500:SIN PRODUCTO ;C1:2500:GASOLINA 84 ;C1:5000:DIESEL 2 ;;;;;;;11500;25/09/2001;INDEFINIDO;BECERRA PALOMINO, ERDULFO;0
2700;202300021430;106255;106255-050-130223;20603678991;COORPORACION GASOLINERA MIGUELITO SOCIEDAD ANONIMA CERRADA;CARRETERA QUILLABAMBA - ECHARATE KM. 2.5 SECTOR CHAQUIMAYO;CUSCO;LA CONVENCION;SANTA ANA;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50 ;C1:3500:Diesel B5 S-50 ;C1:3000:GASOHOL 90 PLUS ;C1:1700:GASOHOL 95 PLUS ;;;;;;;12200;13/02/2023;13/02/2024;WALTER VARGAS CALDERON;0
2701;201800078078;136109;136109-050-100518;20602056075;INVERSIONES GENERALES PETRO GAS DAB EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;LOTES S/N, SECTOR II EX FUNDO YANAMAYO;CUSCO;CUSCO;POROY;ESTACIONES DE SERVICIOS;C1:3015:GASOHOL 97 PLUS C2:2985:GASOHOL 95 PLUS C3:2995:GASOHOL 90 PLUS ;C1:9095:GASOHOL 90 PLUS ;C1:9115:Diesel B5 S-50 ;;;;;;;;27205;10/05/2018;INDEFINIDO;QUISPE OCHOA ABRAHAM;0
2702;201600149614;98629;98629-050-251016;20454498748;GRIFO BELLA UNION E.I.R.L. ;AV. FRANCISCO FLORES MZ. 15 LT. 3 ;AREQUIPA;CARAVELI;BELLA UNION;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5312:Diesel B5 S-50 ;C1:1150:GASOHOL 95 PLUS ;C1:1150:GASOHOL 90 PLUS ;;;;;;;;7612;25/10/2016;INDEFINIDO;JUAN ANTONIO PARDO MEJIA;0
2703;201800015519;62869;62869-050-010218;20529097591;GRIFO SOTO E.I.R.L.;JR. CARRION Nº 548 - 560;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2057:GASOHOL 90 PLUS ;C1:2057:Diesel B5 S-50 ;C1:4115:Diesel B5 S-50 ;;;;;;;;8229;1/02/2018;INDEFINIDO;GILBERTO SOTO ROQUE;0
2704;202000125116;149261;149261-050-230920;10024303573;ADOLFO TICONA FLORES ;CARRETERA JULIACA - CUSCO KM. 1293+800;PUNO;LAMPA;CALAPUJA;ESTACIONES DE SERVICIOS;C1:9220:Diesel B5 S-50 ;C1:9220:Diesel B5 S-50 ;C1:4500:GASOHOL 90 PLUS ;C1:2080:GASOHOL 97 PLUS ;C1:4500:GASOHOL 84 PLUS ;C1:2080:GASOHOL 95 PLUS ;;;;;31600;17/09/2020;INDEFINIDO;ADOLFO TICONA FLORES ;720
