No,EXPEDIENTE,CODIGO OSINERGMIN,REGISTRO,RUC,RAZON SOCIAL,DIRECCION OPERATIVA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO DE ESTABLECIMIENTO,TANQUE 1,TANQUE 2,TANQUE 3,TANQUE 4,TANQUE 5,TANQUE 6,TANQUE 7,TANQUE 8,TANQUE 9,TANQUE 10,CAP.TOTAL CL (gln),FEC. EMISION,TÉRMINO DE VIGENCIA,REPRESENTANTE,GLP EN CILINDROS (kg),lat,lng
732,202200129601,140394,140394-050-140722,20603185294,HOS & ASOCIADOS S.A.C.,JR. LEONCIO PRADO MZ. 1 LT. 04 - BARRIO SAN JUAN DE CHORA,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 C2:2000:GASOHOL 90 PLUS ,,,,,,,,,,6000.0,14/07/2022,INDEFINIDO,ANTONIO JHONY LLANOS VENTURA,0,-10.4794671,-76.3405733
733,201600131818,123790,123790-050-181016,20533744096,SJT LUCKY STAR E.I.R.L.,CARRETERA HUARAZ - RECUAY KM. 183 SECTOR COLLAHUASI,ANCASH,RECUAY,RECUAY,ESTACIONES DE SERVICIOS,"C1:6000:DIESEL B5,Diesel B5 S-50 ",C1:3000:GASOHOL 90 PLUS C2:1500:GASOHOL 95 PLUS C3:1500:GASOHOL 97 PLUS ,,,,,,,,,12000.0,18/10/2016,INDEFINIDO,FRENCH OMER VARGAS MAGUIÑA,0,-10.0916968,-77.2959977
734,202200247764,163700,163700-050-160123,20608554077,CONSTRUCTORA DE LA AMAZONIA HR E.I.R.L.,AV. DOS DE MAYO -FDO. LOS TRES HERMANITOS PARCELA 2A,UCAYALI,CORONEL PORTILLO,YARINACOCHA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3600:DIESEL B5 ,C1:3600:GASOLINA 90 ,C1:3600:GASOLINA 90 ,,,,,,,,10800.0,15/01/2023,INDEFINIDO,VARA PEREZ VICTOR,720,-8.3728374,-74.5989873
735,202200070619,18784,18784-050-170422,20448453180,GRIFO PETRONOR SOCIEDAD ANONIMA CERRADA,KM. 10.8 CARRETERA JULIACA - HUANCANE CRUCE DESVIO PUSI,PUNO,HUANCANE,PUSI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1900:GASOHOL 90 PLUS ,C1:3500:Diesel B5 S-50 ,,,,,,,,,5400.0,17/04/2022,INDEFINIDO,BLANCO VILCA PAUL JOSEPH ,0,-15.2022882,-69.7708133
736,202300060543,18500,18500-050-190423,20606700173,ESTACION DE SERVICIOS BYM S.A.C.,AV. CHAMPAGNAT N° 1022 A.H. SANTA ROSA,PIURA,SULLANA,SULLANA,ESTACIONES DE SERVICIOS,C1:4000:Diesel B5 S-50 ,C1:4000:GASOHOL 84 PLUS ,C1:2750:GASOHOL REGULAR ,C1:1800:GASOLINA PREMIUM ,,,,,,,12550.0,19/04/2023,INDEFINIDO,BISMARCK GERMAN RICALDE DIAZ ,0,-4.9077974,-80.69587229999999
737,1519788,8213,0003-GRIF-16-2002,20493368452,COMBUSTIBLES Y LUBRICANTES CESAR S.R.L.,PABLO ROSELL ESQ. CON AV. FREYRE,LORETO,MAYNAS,IQUITOS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3000:GASOLINA 90 ,C1:3000:SIN PRODUCTO ,C1:3000:DIESEL 2 ,C1:6000:GASOLINA 84 ,,,,,,,15000.0,7/01/2005,INDEFINIDO,"RIOS CARDENAS, CESAR",0,-3.733908,-73.2444462
738,201700162300,89355,89355-050-081117,10199444307,HUBERT ESPINOZA CARHUALLANQUI,"AV. SIMON BOLIVAR S/N, MZ. E1, LOTE 11",PASCO,PASCO,PAUCARTAMBO,ESTACIONES DE SERVICIOS,C1:4000:Diesel B5 S-50 ,C1:2000:GASOHOL 95 PLUS C2:2000:GASOHOL 90 PLUS ,C2:2000:Diesel B5 S-50 ,,,,,,,,10000.0,5/10/2017,INDEFINIDO,HUBERT ESPINOZA CARHUALLANQUI,300,-10.6631796,-76.2561661
739,202200240918,99256,99256-050-221122,10407312274,JAVIER ROBERTO TORRES CANTURIN,"CARRETERA MARGINAL S/N PANGOA-CUBANTIAS- SECTOR KIATARI-PAMPA TIGRE, VILLA MARIA II ETAPA",JUNIN,SATIPO,PANGOA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3000:Diesel B5 S-50 C2:3000:GASOHOL 90 PLUS C3:2000:GASOHOL 95 PLUS ,,,,,,,,,,8000.0,22/11/2022,28/09/2023,JAVIER ROBERTO TORRES CANTURIN,720,-11.45,-74.466667
740,202000053866,41469,41469-050-010520,20530141510,ESTACIONES DE SERVICIOS MERCE S.A.C.,AV. RAMON CASTILLA S/N,PIURA,HUANCABAMBA,HUANCABAMBA,ESTACIONES DE SERVICIOS,C1:2963:Diesel B5 S-50 ,C1:2963:GASOHOL 95 PLUS ,C1:1500:GASOHOL 84 PLUS ,C1:5000:Diesel B5 S-50 ,C1:5000:Diesel B5 S-50 ,C1:5000:GASOHOL 90 PLUS ,,,,,22426.0,1/05/2020,INDEFINIDO,TRANQUILINO CARRASCO SILVA,720,-5.2351584,-79.4521055
741,202000108537,8384,8384-050-260820,20272316750,GRUPO GRAN PODER S.A.C.,"AV. LOS INCAS N° 601, SEMI RURAL PACHACUTEC",AREQUIPA,AREQUIPA,CERRO COLORADO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:6000:Diesel B5 S-50 ,C1:5000:GASOHOL 90 PLUS ,C1:4000:GASOHOL 95 PLUS ,C1:2000:GASOHOL 84 PLUS ,,,,,,23000.0,26/08/2020,INDEFINIDO,SERGIO ANTONIO SILVA TAPIA,0,-16.3922048,-71.5698319
742,202300097677,141783,141783-050-270423,10024110791,CECILIA CONDORI MAMANI ,AV. JOSE SANTOS CHOCANO N° 203 ESQ. JR. AYAR AUCA S/N,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2000:Diesel B5 S-50 ,C1:1500:GASOHOL REGULAR C2:1500:GASOHOL PREMIUM ,,,,,,,,,5000.0,27/04/2023,INDEFINIDO,CECILIA CONDORI MAMANI ,0,-15.4891089,-70.1626631
743,202300097674,14821,14821-050-270423,10024110791,CECILIA CONDORI MAMANI ,COMUNIDAD MUCRA PARCELA A-37 KM 11 CARRETERA JULACA - AYAVIRI,PUNO,LAMPA,CALAPUJA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4600:Diesel B5 S-50 ,C1:3500:GASOHOL PREMIUM ,C1:3500:GASOHOL REGULAR ,,,,,,,,11600.0,27/04/2023,INDEFINIDO,CECILIA CONDORI MAMANI ,0,-15.3136824,-70.2229286
744,201600189529,16748,16748-050-020117,20127765279,COESTI S.A.,AV. CASTILLA Nº 207,JUNIN,TARMA,TARMA,ESTACIONES DE SERVICIOS,C1:3900:Diesel B5 S-50 ,C1:3900:Diesel B5 S-50 ,C1:3900:GASOHOL 90 PLUS ,C1:3900:GASOHOL 95 PLUS ,,,,,,,15600.0,2/01/2017,INDEFINIDO,JORGE EDUARDO CARRASCO FIGUEROA,0,-11.4197388,-75.7062736
745,202000043461,7667,7667-050-050520,20600633903,SUCESION SANCHEZ SILVA BASILIO S.A.C. ,JR. AMAZONAS Nº 102,CAJAMARCA,CELENDIN,CELENDIN,ESTACIONES DE SERVICIOS,C1:3200:Diesel B5 S-50 ,C1:3200:GASOHOL 90 PLUS ,C1:3200:Diesel B5 S-50 ,C1:1500:GASOHOL 90 PLUS C2:1500:GASOHOL 90 PLUS C3:3000:Diesel B5 S-50 ,,,,,,,15600.0,5/05/2020,INDEFINIDO,MARIA ALVINA ALVA MUÑOS VDA. DE SANCHEZ ,0,-6.8712955,-78.1458648
746,201100164359,8766,8766-050-121211,20479989053,GRIFO LAS PIRAMIDES SAC,CALLE FEDERICO VILLARREAL N° 894,LAMBAYEQUE,LAMBAYEQUE,TUCUME,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5000:DIESEL B5 ,C1:6000:GASOHOL 84 PLUS ,,,,,,,,,11000.0,12/12/2011,INDEFINIDO,MARIA CLAUDIA RENGIFO CABANILLAS,0,-6.7037266,-79.9095183
747,201400064818,16787,16787-050-310514,20328495474,JOSE CARLOS MEDINA VELASQUEZ S.A,JR. RICARDO PALMA Nº 340,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:GASOHOL 84 PLUS ,C1:5200:GASOHOL 90 PLUS ,C1:5200:GASOHOL 84 PLUS ,C1:5200:Diesel B5 S-50 ,,,,,,,19600.0,30/05/2014,INDEFINIDO,BRUNO EMILIO CAMACHO ARCE,0,-15.4927286,-70.1391685
748,202000093549,124306,124306-050-090820,10156574592,GLADYS ISABEL AGUERO AMADO,AV. PERU S/N CARRETERA HUAURA SAYAN KM 21.5 CENTRO POBLADO MENOR DE HUMAYA,LIMA,HUAURA,HUAURA,ESTACIONES DE SERVICIOS,C1:4040:Diesel B5 S-50 ,C1:1040:GASOHOL 95 PLUS ,C1:2015:GASOHOL 90 PLUS ,,,,,,,,7095.0,9/08/2020,INDEFINIDO,GLADYS ISABEL AGUERO AMADO,0,-11.1001568,-77.4096784
749,202000057072,93494,93494-050-150520,10009315336,JAIME SANCHEZ NORIEGA,AV. SANTA ROSA CDRA. 06 - LAS PALMERAS,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3035:Diesel B5 S-50 ,C1:3035:GASOLINA 84 ,C1:3035:GASOLINA 90 ,,,,,,,,9105.0,15/05/2020,INDEFINIDO,JAIME SANCHEZ NORIEGA,0,-6.7109333,-76.5942805
750,202200162577,19911,19911-050-010922,20486571331,NEGOCIACIONES SAN JUANITO S.A.C.,CARRETRA CENTRAL KM. 81 - SECTOR MAQUINHUAYO,JUNIN,JAUJA,ATAURA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2000:GASOHOL 90 PLUS ,C1:2000:Diesel B5 S-50 ,C1:1000:GASOHOL 95 PLUS ,,,,,,,,5000.0,1/09/2022,INDEFINIDO,SELENY DEL PILAR RIVERA ROBLES,0,-11.7967026,-75.4486553
751,201700141076,6827,6827-050-050917,20504278892,GRIFO CENTRAL S.A.C.,AV. 28 DE JULIO N° 152,LIMA,CAÑETE,SAN LUIS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2000:GASOHOL 97 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:4000:Diesel B5 S-50 ,C1:2000:GASOHOL 95 PLUS ,C1:4000:Diesel B5 S-50 ,,,,,,16000.0,5/09/2017,INDEFINIDO,CARLOS RAUL RODRIGUEZ VARGAS,0,-13.0774563,-76.38615039999999
752,201900056559,16818,16818-050-080419,20448025978,GRIFO LUZ DE LOS ANDES E.I.R.L.,"AV. SIMON BOLIVAR S/N, SALIDA DE SANTA ROSA - AYAVIRI",PUNO,MELGAR,SANTA ROSA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3000:Diesel B5 S-50 ,C1:2000:GASOHOL 84 PLUS ,C1:1000:GASOHOL 90 PLUS ,,,,,,,,6000.0,8/04/2019,INDEFINIDO,DELIA LUZ DÍAZ ZÁRATE ,0,-14.6088558,-70.78718429999999
753,202300026557,166915,166915-050-060223,20608806033,INVERSIONES MEME E.I.R.L.,CALLE SAN ANTONIO S/N CDRA 2 SECTOR LA OTRA BANDA,LAMBAYEQUE,LAMBAYEQUE,MORROPE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 ,C1:4000:GASOHOL 84 PLUS ,C1:4000:GASOHOL 90 PLUS ,,,,,,,,12000.0,6/02/2023,INDEFINIDO,MANUEL PORFIRIO PINEDO VASQUEZ,0,-6.5394966,-80.0136847
754,202200139131,146194,146194-050-260722,20604956944,ESTACION DE SERVICIOS VICTORIA II MANTARO E.I.R.L.,CARRETERA MARGINAL MANTARO - NATIVIDAD,CUSCO,LA CONVENCION,PICHARI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:8000:GASOHOL 90 PLUS ,C1:3850:GASOHOL 95 PLUS C2:3850:GASOHOL 84 PLUS ,C1:8000:Diesel B5 S-50 ,,,,,,,,23700.0,26/07/2022,26/07/2023,EDILBERTO FLORIANO GOMEZ PALOMINO,0,-12.275363,-73.9525259
755,201900201372,55999,55999-050-101219,20605588795,ELIO SERVICE S.A.C.,CARRETERA FEDERICO BASADRE KM 8.118,UCAYALI,CORONEL PORTILLO,YARINACOCHA,ESTACIONES DE SERVICIOS,C1:4007:GASOLINA 90 C2:4007:GASOLINA 95 ,C1:8005:DIESEL B5 ,C1:8005:DIESEL B5 ,,,,,,,,24024.0,10/12/2019,INDEFINIDO,MARIA MARTHA COLQUEHUANCA COLQUEHUANCA,0,-8.3948687,-74.5912997
756,201800075382,95241,95241-050-100518,20455624500,SERVICENTRO EL PAMPACOLQUINO EIRL,"CENTRO POBLADO PAMPACOLCA MZ K, LOTE 3",AREQUIPA,CASTILLA,PAMPACOLCA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2689:Diesel B5 S-50 ,C1:1116:GASOHOL 90 PLUS C2:918:GASOHOL 95 PLUS ,,,,,,,,,4723.0,10/05/2018,INDEFINIDO,NATIVIDAD ELISA VALENCIA DE ARIAS,0,-15.7141349,-72.57224
757,201700003913,119818,119818-050-240217,20542095173,CONTRATISTA E INVERSIONES PUNTA OLIMPICA E.I.R.L.,CARR. CHACAS SAN LUIS KM. 89.74 ANEXO TUMA,ANCASH,ASUNCION,ACOCHACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3070:Diesel B5 S-50 ,C1:1060:GASOHOL 90 PLUS C2:1060:GASOHOL 95 PLUS ,,,,,,,,,5190.0,24/02/2017,INDEFINIDO,JOSE HERNAN RAMIREZ DURAN,0,-9.1426164,-77.3612484
758,202200261766,166317,166317-050-170123,20604594465,SERVICENTRO TEPHO S.R.L.,"ASOCIACIÓN DE VIVIENDA PEQUEÑOS ARTESANOS AMAZONAS MZ. E, LOTE 8, ZONA “A”",AREQUIPA,AREQUIPA,CERRO COLORADO,ESTACIONES DE SERVICIOS,C1:5000:Diesel B5 S-50 ,C1:4000:GASOHOL 90 PLUS ,C1:2500:GASOHOL 90 PLUS ,C1:2500:GASOHOL 95 PLUS ,,,,,,,14000.0,17/01/2023,INDEFINIDO,MATILDE QUISPE UMASI,0,-16.3498034,-71.5573276
759,202100035183,8997,8997-050-140421,20453769071,SERVICENTRO PRIMAVERA S.R.L.,AV. PRIMAVERA N° 91,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,ESTACIONES DE SERVICIOS,C1:1500:GASOHOL 84 PLUS ,C1:3000:GASOHOL 90 PLUS ,C1:3000:GASOHOL 95 PLUS ,C1:8000:Diesel B5 S-50 ,,,,,,,15500.0,14/04/2021,INDEFINIDO,CELSO ALDO ABANTO SARMIENTO,0,-7.3457075,-78.1792434
760,202100215767,9128,9128-050-291121,10079640561,JAVIER PEDRO CASTRO ARROYO,AV. SAN PABLO N° 651 ESQ. CON CALLE PEDRO DE LA GASCA,LIMA,LIMA,LA VICTORIA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:8000:Diesel B5 S-50 ,C1:6000:SIN PRODUCTO ,C1:4000:GASOHOL 84 PLUS ,C1:4000:GASOHOL 95 PLUS ,C1:2000:GASOHOL 90 PLUS ,,,,,,24000.0,29/11/2021,INDEFINIDO,JAVIER PEDRO CASTRO ARROYO,0,-12.0673152,-77.0092878
761,201600174273,7991,7991-050-280117,10458142845,JHON RONALD MACEDO TTITO,AV. MANCO CAPAC Nº 542,PUNO,MELGAR,AYAVIRI,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:GASOHOL 84 PLUS ,C1:4000:Diesel B5 S-50 ,,,,,,,,,8000.0,28/01/2017,INDEFINIDO,JHON RONALD MACEDO TTITO,0,-14.8776232,-70.6010924
762,201800211434,134533,134533-050-271218,20564355730,RAMCES OPERADOR LOGISTICO S.A.C.,COMUNIDAD CAMPESINA COTATOCLLA PREDIO RUSTICO URACANCHA ,CUSCO,PAUCARTAMBO,COLQUEPATA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5300:Diesel B5 S-50 ,C1:5300:Diesel B5 S-50 ,C1:5300:GASOHOL 90 PLUS ,C1:3534:GASOHOL 90 PLUS ,,,,,,,19434.0,27/12/2018,INDEFINIDO,CIPRIAN GONGORA DELIA,0,-13.3191977,-71.6707364
763,202100031689,43484,43484-050-050421,20607407216,ESTACION DE SERVICIOS YAMPIER E.I.R.L.,KM. 21+74.45 CRUCE BAYOVAR ANTIGUA PANAMERICANA NORTE SECTOR PUENTE EL PAVO,LAMBAYEQUE,LAMBAYEQUE,TUCUME,ESTACIONES DE SERVICIOS,C1:5000:Diesel B5 S-50 ,C1:2500:GASOHOL 84 PLUS C2:2500:GASOHOL 90 PLUS ,,,,,,,,,10000.0,5/04/2021,INDEFINIDO,ERMES YAMPIER VASQUEZ BUSTAMANTE,0,-6.579232,-79.9870137
764,201700051132,83033,83033-050-070417,20481712735,SERVICIOS GENERALES VARNASA S.R.L.,CARRETERA PANAMERICANA NORTE UC 2474 Y 2475 MZ. 6 LOTE 6 Y 7 PUEBLO JOVEN SECTOR JORGE CHAVEZ,LA LIBERTAD,ASCOPE,PAIJAN,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:839:GASOHOL 95 PLUS C2:839:SIN PRODUCTO ,C1:2006:GASOHOL 90 PLUS ,"C1:2006:DIESEL B5,Diesel B5 S-50 ",,,,,,,,5690.0,7/04/2017,INDEFINIDO,ESTUARDO ENRIQUE VALVERDE VARGAS,0,-7.7185119,-79.3111862
765,202100070944,145401,145401-050-270922,20601450110,GRIFOS PRIXVAL S.A.C.,5.13% DEL PREDIO HUAGALL SECTOR TANTAPUSHA CARRETERA HUAMACHUCO – TRUJILLO EN CIUDAD HUAMACHUCO SECTOR II JUNTA VECINAL N° 01 (CON FRENTE A LA AV. TRU,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,ESTACIONES DE SERVICIOS,C1:6500:Diesel B5 S-50 ,C1:6500:Diesel B5 S-50 ,C1:2000:GASOHOL 84 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:4000:GASOHOL 95 PLUS ,,,,,,23000.0,27/09/2022,INDEFINIDO,EDUARDO CUBA BACA,0,-7.816460999999999,-78.0452048
766,202100197985,158506,158506-050-191021,20567209874,GRIFO PATITO E.I.R.L.,CARRETERA IQUITOS-NAUTA KM 39+760 CASERIO NUEVO HORIZONTE,LORETO,MAYNAS,SAN JUAN BAUTISTA,ESTACIONES DE SERVICIOS,C1:2724:GASOLINA 84 ,C1:2045:DIESEL B5 ,C1:2045:GASOLINA 90 ,,,,,,,,6814.0,19/10/2021,INDEFINIDO,CESPEDES GONZALES WALTER,0,-4.1153989,-73.4608262
767,202300027685,166346,166346-050-120223,10439039677,MONTERO NAJERA MIRIAM KAREN,"CARRETERA UCHIZA - HUICTE KM. 1.500, UCHIZA",SAN MARTIN,TOCACHE,UCHIZA,ESTACIONES DE SERVICIOS,C1:2500:Diesel B5 S-50 ,C1:2000:GASOLINA 90 C2:2000:GASOLINA 90 ,,,,,,,,,6500.0,12/02/2023,INDEFINIDO,MONTERO NAJERA MIRIAM KAREN,0,-8.4592507,-76.46199109999999
768,202200093512,40543,40543-050-240522,20558721554,ESTACION DE SERVICIOS ARAGON S.R.L.,AA. HH. APIAAR MZ. A LTS 05 Y 06 SECTOR 2,AREQUIPA,AREQUIPA,YURA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5256:Diesel B5 S-50 ,C1:2611:Diesel B5 S-50 C2:2601:Diesel B5 S-50 ,C1:5278:GASOHOL 84 PLUS ,C1:5291:GASOHOL 95 PLUS ,C1:5243:GASOHOL 90 PLUS ,C1:5267:Diesel B5 S-50 ,C1:2634:Diesel B5 S-50 C2:2612:Diesel B5 S-50 ,,,,36793.0,24/05/2022,INDEFINIDO,NANCY HILDA LOSTANAU NAVARRO,480,-16.3090688,-71.6131989
769,202200166508,7046,7046-050-210922,20505020660,CORPORACION BLUE GAS S.A.C.,AV. PRIMAVERA Nº 1695 - CENTRO COMERCIAL MONTERRICO,LIMA,LIMA,SANTIAGO DE SURCO,ESTACIONES DE SERVICIOS,C1:8000:GASOHOL 90 PLUS ,C1:8000:GASOHOL 97 PLUS ,C1:3000:GASOHOL 95 PLUS C2:3000:Diesel B5 S-50 ,C1:8000:GASOHOL 95 PLUS ,,,,,,,30000.0,21/09/2022,INDEFINIDO,JANICKE SAMBRA DIAZ UFANO,0,-12.1090605,-76.971372
770,201900018931,94446,94446-050-190219,10408246119,PAMELA MILAGROS VASQUEZ ROMERO DE ESPINOZA,"AV. TUPAC AMARU, COMUNIDAD CAMPESINA DE JICAMARCA ANEXO 22. PAMPAS DE CANTO GRANDE, MZ. CQ LOTE 1",LIMA,HUAROCHIRI,SAN ANTONIO,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 C2:1300:GASOHOL 90 PLUS C3:1200:GASOHOL 95 PLUS C4:1000:GASOHOL 90 PLUS ,,,,,,,,,,6500.0,19/02/2019,INDEFINIDO,PAMELA MILAGROS VASQUEZ ROMERO DE ESPINOZA,0,-11.4996994,-76.6590006
771,202100201079,137289,137289-050-170921,20603266332,SERVICENTRO VIRGEN NATIVIDAD SOCIEDAD ANONIMA CERRADA - SERVICENTRO VIRGEN NATIVIDAD S.A.C.,AV. LA REPUBLICA DEL PERU Y AV. AMERICAS LOTE 11-B,CUSCO,CUSCO,WANCHAQ,ESTACIONES DE SERVICIOS,C1:5130:Diesel B5 S-50 ,C1:5109:GASOHOL 90 PLUS ,C1:5077:GASOHOL 95 PLUS ,,,,,,,,15316.0,17/09/2021,INDEFINIDO,RUBEN CHOQUEHUANCA CHOQUEHUANCA ,0,-13.5316763,-71.9400635
772,201900147214,113650,113650-050-110919,20448617638,MULTISERVICIOS E INVERSIONES CAMACHO & CIA E.I.R.L.,AV. CIRCUNVALACIÓN ESTE Y ESQUINA CON EL JR. LUIS BANCHERO ROSSI ,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6586:Diesel B5 S-50 ,C1:6586:Diesel B5 S-50 ,C1:2634:GASOHOL 90 PLUS ,C1:2634:GASOHOL 84 PLUS ,,,,,,,18440.0,11/09/2019,INDEFINIDO,HENRY ANGEL CAMACHO QUISPE,720,-15.5120809,-70.1237533
773,202100279229,158944,158944-050-271221,20608480898,INVERSIONES GENERALES Y ESTACION DE SERVICIOS NURAN SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CARRETERA HAQUIRA - CHALLHUAHUACHO S/N SECTOR COMUNIDAD ANEXA OCCRAÑAHUIN,APURIMAC,COTABAMBAS,HAQUIRA,ESTACIONES DE SERVICIOS,C1:10000:Diesel B5 S-50 ,C1:5000:GASOHOL 95 PLUS C2:5000:GASOHOL 90 PLUS ,,,,,,,,,20000.0,27/12/2021,INDEFINIDO,WILMER HUAMAN NUÑEZ,0,-14.1653587,-72.3579542
774,201800211442,38701,38701-050-221218,20100181704,TRANSPORTES LAS VEGAS SA,AV. ALFREDO MENDIOLA 6200 URB. MOLITALIA (PANAMERICANA NORTE KM. 20),LIMA,LIMA,LOS OLIVOS,ESTACIONES DE SERVICIOS,C1:10301:Diesel B5 S-50 ,C1:10301:Diesel B5 S-50 ,C1:10301:GASOHOL 90 PLUS ,C1:5541:GASOHOL 95 PLUS ,C1:3211:SIN PRODUCTO ,C1:5541:GASOHOL 95 PLUS ,C1:5541:GASOHOL 97 PLUS ,,,,50737.0,22/12/2018,INDEFINIDO,JULIA CARMELA SOLIS PADILLA VDA. DE VARGAS,0,-11.9556939,-77.0692181
775,201700065783,111120,111120-050-290517,20571323533,GRIFOS SHANGUITO E.I.R.L,AV. LA FLORIDA S/N VALLE PUCHCA SECTOR SAN MARCOS,ANCASH,HUARI,SAN MARCOS,ESTACIONES DE SERVICIOS,C1:3000:GASOHOL 90 PLUS C2:2000:GASOHOL 97 PLUS ,"C1:6000:DIESEL B5,Diesel B5 S-50 ",C1:2000:GASOHOL 95 PLUS ,,,,,,,,13000.0,28/05/2017,INDEFINIDO,NAHUN AQUILINO GOMERO ZEVALLOS,0,-9.555577999999999,-77.20858799999999
776,201800152664,113035,113035-050-190918,20600082591,ESTACION DE COMBUSTIBLE SMART S.A.C.,"AV. COSTANERA Nº 460, BARRIO VALLECITO",PUNO,PUNO,PUNO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3970:Diesel B5 S-50 ,C1:3970:GASOHOL 84 PLUS ,C1:3970:GASOHOL 90 PLUS ,C1:3970:GASOHOL 95 PLUS ,,,,,,,15880.0,19/09/2018,INDEFINIDO,YULIANA MARY GUERRA YUCRA,0,-15.8307623,-70.0194765
777,202000102196,21163,21163-050-190820,20518633482,INVERSIONES M Y E S.A.C.,AV. JOSE CARLOS MARIATEGUI ESQ. CALLE B-8 HUAYCAN,LIMA,LIMA,ATE,ESTACIONES DE SERVICIOS,C1:4700:SIN PRODUCTO ,C1:6000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS C2:3000:GASOHOL 95 PLUS ,,,,,,,,16700.0,19/08/2020,INDEFINIDO,ESTELA ROSSI YALI AGUILAR,720,-12.0128984,-76.8222035
778,201600126292,91645,91645-050-060916,20491590999,MULTISERVICIOS VELASQUEZ S.R.L.,AV. 28 DE JULIO S/N,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,ESTACIONES DE SERVICIOS,C1:6038:DIESEL B5 ,C1:5037:GASOHOL 84 PLUS ,C1:5037:GASOHOL 90 PLUS ,C1:6000:DIESEL B5 ,C1:3000:GASOHOL 95 PLUS ,,,,,,25112.0,6/09/2016,INDEFINIDO,SOCORRO ELENA VELASQUEZ VARGAS,0,-7.3354501,-78.1631636
779,202300032133,8149,8149-050-120223,20601258871,MOSHES & ANTO S.A.C. ,AVENIDA AMERICA NORTE N° 699,LA LIBERTAD,TRUJILLO,TRUJILLO,ESTACIONES DE SERVICIOS,C1:10200:Diesel B5 S-50 ,C1:12400:GASOHOL PREMIUM ,C1:6200:GASOHOL REGULAR ,,,,,,,,28800.0,12/02/2023,INDEFINIDO,MOISES MALPARTIDA BURGOS,0,-8.0964949,-79.0180523
780,202000117651,122419,122419-050-170920,20601244145,SELVA GRIFOS E.I.R.L.,AV. IGNACIA VELASQUEZ CUADRA 08 - BARRIO BELEN,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:6000:GASOLINA 84 ,C1:6000:GASOLINA 90 ,C1:6000:GASOLINA 95 ,,,,,,,24000.0,16/09/2020,INDEFINIDO,ROJAS OLIVERA DANTE,0,-6.0347797,-76.976612
781,201600026730,16642,16642-050-280216,20503840121,REPSOL COMERCIAL S.A.C.,AV. ALFREDO MENDIOLA N° 2000,LIMA,LIMA,INDEPENDENCIA,ESTACIONES DE SERVICIOS,C1:5000:GASOHOL 98 PLUS ,C1:10000:GASOHOL 90 PLUS ,C1:5000:GASOHOL 95 PLUS ,C1:10000:Diesel B5 S-50 ,C1:10000:Diesel B5 S-50 ,,,,,,40000.0,28/02/2016,INDEFINIDO,VICTOR GONZALO CASTILLO OVIEDO,0,-12.0060151,-77.0611629
